Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3150	-2679.53	-2629.55	-49.9869	2.2659	9.137944	0.493056	0.0186468	0.0176786	0.0131024	0.00356477	0.00985346	0.063412	0.502646	0.0744357	0.559187	0.00991411	0.00533048	0.0627833	0.00342003	0.0727719	0.0299405	0.139615	0.0301947	0.138007	0.0105883	0.108679	0.0111352	0.00876949	0.0409067	0.0100656	0.00129434	0.00809212	0.0565776	0.0632186	0.00612316	0.0843405	0.0062805	0.0221104	0.180688	0.0340456	0.0289167	0.075871	0.05821	0.0369726	0.00172025	0.157242	0.100008	0.341378	0.0984459	0.0560115	0.243685	0.697386	0.357183	0.088619	0.00334793	0.0989901	0.328733	0.0655639	0.0391894	0.0525982	0.334302	0.0169739	0.0113077	0.0823198	0.18819	0.00713674	0.151753	0.443784	0.142998	0.0711762	0.0712011	0.0971624	0.218746	0.0304814	0.052217	0.162873	0.760262	0.176961	0.404026	0.00345136	0.251565	0.000939728	0.349337	0.224944	0.323075	0.680606	1.07541	1.92091	10.08466
3160	-2673.73	-2619.55	-54.1776	1.681141	6.85361	0.636193	0.0275705	0.0150292	0.0227548	0.00233693	0.00287634	0.152715	0.378963	0.0661293	0.561099	0.00766497	0.0058947	0.0414904	0.0010795	0.0831843	0.00832104	0.218324	0.0203114	0.150581	0.013245	0.0781816	0.0133058	0.00868003	0.118215	0.00909457	0.00303376	0.0221278	0.0325369	0.110174	0.00165543	0.0666539	0.00413004	0.0103454	0.199509	0.0539707	0.0494278	0.0468958	0.0204372	0.0925319	0.00217255	0.135338	0.0438754	0.419808	0.0511323	0.0458308	0.632378	0.846892	0.351329	0.0616726	0.0046642	0.0749618	0.300398	0.0347848	0.0567078	0.0799106	0.326942	0.00335953	0.0214428	0.0301038	0.257929	0.00790277	0.133848	0.352901	0.164106	0.0602762	0.0605183	0.172315	0.0824095	0.0142867	0.0561515	0.301946	0.750074	0.212691	0.520644	0.00868737	0.318638	0.00177611	0.441904	0.0941817	0.251998	0.616171	1.0595	2.07233	10.89356
3170	-2673.81	-2624.06	-49.7457	2.404835	7.990973	0.517582	0.0712423	0.0101741	0.0276943	0.00296232	0.00591657	0.0311722	0.814199	0.0564894	0.55182	0.0186093	0.00801226	0.00639856	0.000790087	0.0749325	0.0129243	0.177791	0.0209202	0.108994	0.00341094	0.0857987	0.00303722	0.00276932	0.110497	0.0125858	0.00105497	0.0157462	0.0261219	0.119344	0.00102704	0.0409023	0.00858543	0.00934666	0.129598	0.00994332	0.00641644	0.0505872	0.00901179	0.0342368	0.0107046	0.0895818	0.0295413	0.326548	0.0156944	0.0975755	0.455462	0.624368	0.440254	0.0363629	0.0176501	0.0440433	0.380632	0.10719	0.025359	0.0313938	0.316789	0.00218451	0.00414878	0.049085	0.25917	0.00547219	0.251038	0.524347	0.0988803	0.0717462	0.042135	0.080075	0.0819464	0.00499341	0.0229121	0.154689	0.39446	0.277709	0.505906	0.00840116	0.245453	0.0107966	0.551685	0.292286	0.337244	0.692149	1.07746	1.89315	10.18731
3180	-2668.89	-2620.87	-48.0171	1.836798	7.670207	0.362249	0.0899053	0.00649129	0.024676	0.00512016	0.00714637	0.0779346	0.511692	0.0288431	0.628035	0.011871	0.00349526	0.00391623	0.000564133	0.0461703	0.0102191	0.126569	0.00925469	0.037421	0.00724695	0.0868965	0.00672102	0.00105942	0.0727289	0.0124899	0.00193794	0.0193988	0.0439601	0.0779737	0.00111992	0.076377	0.00511171	0.0102337	0.189699	0.00775538	0.00765687	0.0374037	0.0106083	0.143185	0.011908	0.200406	0.0682464	0.557899	0.0383567	0.199696	0.44171	0.94641	0.213851	0.0733882	0.0028798	0.0372002	0.34993	0.102888	0.0645696	0.050163	0.338279	0.0018824	0.00434267	0.0691125	0.242338	0.00393382	0.227066	0.425797	0.0781795	0.0458922	0.0142004	0.0871102	0.134688	0.00389329	0.0150259	0.202774	0.376201	0.286588	0.476489	0.0139597	0.252067	0.0219661	0.440045	0.115972	0.272983	0.636456	1.06531	2.02525	10.04844
3190	-2673.66	-2620.5	-53.156	1.541438	8.063289	0.638039	0.0481432	0.00301005	0.0380886	0.0142567	0.00535948	0.103001	0.526603	0.0174487	0.526192	0.0147343	0.00409463	0.00373762	0.00079416	0.0650835	0.00711973	0.19038	0.020274	0.0289683	0.00627056	0.189251	0.0238582	0.000655518	0.0640337	0.0163414	0.000736236	0.0312735	0.0182758	0.0994593	0.000946638	0.0415489	0.0028626	0.00884434	0.23238	0.0115292	0.00550955	0.0573919	0.00750516	0.0838449	0.0052725	0.179597	0.0434342	0.379418	0.0175743	0.119746	0.774299	0.455105	0.22764	0.0526467	0.000814995	0.0506554	0.400615	0.121117	0.0704507	0.0400055	0.2344	0.00667376	0.00143493	0.0624285	0.406293	0.000699373	0.25393	0.558672	0.185561	0.0183913	0.0713591	0.230588	0.114981	0.00274625	0.0392347	0.16717	0.8107	0.23164	0.502186	0.0254158	0.162845	0.0190325	0.370978	0.138849	0.231653	0.595312	1.05277	2.12027	10.71245
3200	-2661.68	-2615.13	-46.5525	1.555946	7.131564	0.642968	0.0284046	0.00113559	0.0191878	0.0277156	0.0122827	0.0667395	0.377381	0.0235049	0.542679	0.0125264	0.00703922	0.0166229	0.00117821	0.0513895	0.0125594	0.131291	0.00617586	0.0509931	0.0256979	0.248923	0.0170121	0.00160412	0.106029	0.0068113	0.000532537	0.0479888	0.0610119	0.0566046	0.00138696	0.0266313	0.0120409	0.0119904	0.277823	0.0542292	0.00710129	0.0267021	0.00201274	0.051031	0.00145596	0.151839	0.00711315	0.517257	0.0791598	0.185114	0.655193	0.598239	0.298444	0.0411587	0.00776964	0.0679276	0.237684	0.123754	0.0447149	0.0220234	0.235456	0.00221194	0.00164439	0.0716484	0.400417	0.000537572	0.0856606	0.459975	0.0964829	0.0214347	0.0493711	0.0669107	0.0913432	0.00120105	0.037501	0.0885816	0.378907	0.222951	0.425386	0.0519049	0.349081	0.019647	0.381419	0.196471	0.233837	0.597611	1.05354	2.11501	9.849931
3210	-2674.33	-2629.47	-44.8645	1.861667	6.792053	0.387119	0.0604212	0.000869645	0.024873	0.0345851	0.00934367	0.0763945	0.428099	0.0530983	0.577448	0.0137478	0.0144074	0.0163407	0.000837584	0.133223	0.0174036	0.102886	0.0333722	0.0800567	0.0085126	0.122424	0.0263548	0.00457659	0.078598	0.0135102	0.000386116	0.0386062	0.0319991	0.0596782	0.000466455	0.0289901	0.0170925	0.0142879	0.221783	0.0404821	0.0123158	0.0472934	0.00470126	0.0180561	0.00275149	0.124581	0.0253373	0.582081	0.10085	0.118385	0.355011	0.374405	0.308063	0.0459375	0.0151266	0.104687	0.248686	0.140549	0.0676893	0.0235426	0.353215	0.00624063	0.00291744	0.0341364	0.136249	0.00071141	0.146686	0.463234	0.12499	0.0562514	0.0736791	0.121824	0.151688	0.000630489	0.031331	0.104909	0.469848	0.266919	0.285154	0.0414866	0.361832	0.0180741	0.598422	0.148652	0.276183	0.639448	1.06611	2.01826	9.491404
3220	-2665.31	-2621.22	-44.0921	1.874765	9.723429	0.516959	0.0509033	0.00161049	0.00837661	0.0418577	0.0179201	0.0462708	0.368445	0.0353227	0.361293	0.0115346	0.0216745	0.00685965	0.000638169	0.0622172	0.00779463	0.165939	0.0897757	0.145168	0.052259	0.1189	0.012787	0.00551429	0.0324855	0.01687	0.000906562	0.0404112	0.00755454	0.0541745	0.00260836	0.0328768	0.0139594	0.0103989	0.175594	0.0598616	0.00607418	0.0149473	0.00692845	0.0770242	0.00941615	0.0939372	0.0692465	0.336135	0.0529901	0.12016	0.707213	0.631074	0.223912	0.024324	0.00899421	0.0982436	0.331573	0.0752877	0.0184911	0.0341943	0.30044	0.0122297	0.00512037	0.0491617	0.178668	0.0023557	0.108604	0.703211	0.0610093	0.04315	0.0708794	0.0507946	0.0869698	0.00192158	0.0286492	0.116292	0.609745	0.234816	0.362072	0.0484424	0.332105	0.00811507	0.385859	0.0654252	0.277853	0.640999	1.06651	2.01463	9.403923
3230	-2674.22	-2626.98	-47.244	1.477019	7.359294	0.327881	0.0492535	0.000571801	0.0151607	0.0360154	0.0236587	0.129709	0.395686	0.0293765	0.571283	0.00623623	0.0516174	0.0405126	0.0047821	0.133451	0.00453819	0.125576	0.0332914	0.0642792	0.0237407	0.0889469	0.00891412	0.00213954	0.140024	0.00986703	0.00448418	0.0285989	0.00292477	0.0775938	0.00663995	0.0544411	0.0290925	0.0257585	0.286877	0.0400813	0.00493934	0.00466375	0.0150344	0.0748367	0.0155508	0.0806437	0.11189	0.522248	0.0846989	0.107588	0.529597	0.745029	0.410024	0.00775438	0.0101265	0.0405902	0.289379	0.0341934	0.0283997	0.0878072	0.420577	0.0110696	0.00448507	0.025912	0.228327	0.0029943	0.114327	0.471179	0.0180228	0.0576808	0.0939254	0.0892102	0.0920551	0.00184015	0.0242193	0.156415	0.588934	0.156487	0.628781	0.0353916	0.332105	0.00548964	0.215179	0.128445	0.221751	0.584686	1.04904	2.14452	9.981052
3240	-2687.38	-2635.06	-52.3167	1.731236	7.182996	0.624299	0.0419115	0.000678657	0.0157738	0.021041	0.0157323	0.175868	0.445895	0.0249844	0.549202	0.0103155	0.0124902	0.0172013	0.00942172	0.101953	0.00947799	0.244167	0.035128	0.0831542	0.028701	0.170289	0.000573625	0.00203967	0.0335529	0.0150025	0.0026949	0.0182023	0.000925378	0.0603096	0.00131804	0.0418591	0.0241508	0.0348474	0.268898	0.0353244	0.0173308	0.0367085	0.0149365	0.0655258	0.00359885	0.062294	0.0671535	0.310601	0.0528149	0.273992	0.792464	0.754261	0.46607	0.0365089	0.00464246	0.054155	0.321625	0.0831868	0.048683	0.111635	0.575071	0.0145918	0.0146825	0.0466312	0.289272	0.00501895	0.132044	0.449251	0.0155535	0.0376622	0.0395683	0.110203	0.113993	0.0214124	0.0402305	0.129632	0.625772	0.241585	0.457227	0.0346626	0.138824	0.0117679	0.186916	0.147925	0.258937	0.623009	1.06154	2.05651	10.63507
3250	-2681.12	-2638.01	-43.1037	1.786537	8.068084	0.491658	0.0226172	0.000622084	0.00884902	0.0164195	0.0126817	0.161524	0.263348	0.075318	0.536136	0.00894433	0.0581327	0.00936351	0.00389002	0.104356	0.0126275	0.121923	0.0319363	0.0596207	0.0539696	0.0662409	0.000707306	0.00239257	0.0230508	0.00951262	0.00323415	0.031292	0.000684068	0.094342	0.0017687	0.0200768	0.00668868	0.012784	0.127241	0.0558019	0.0108754	0.0221995	0.00613329	0.112261	0.00360364	0.132669	0.0335317	0.422356	0.0556978	0.137471	0.42931	0.679809	0.367543	0.0275145	0.00583955	0.131945	0.233111	0.0457624	0.0413743	0.0581585	0.204473	0.0187253	0.027931	0.0288624	0.231349	0.00684679	0.179021	0.482312	0.0776017	0.0361009	0.0593719	0.206695	0.231469	0.0364722	0.068123	0.15541	0.536332	0.277147	0.464491	0.0738492	0.135652	0.00674128	0.328939	0.0946275	0.26639	0.630208	1.0636	2.0398	9.435463
3260	-2672.69	-2627.19	-45.4976	1.571947	7.969407	0.287566	0.0436054	0.0019671	0.00778925	0.030782	0.00926232	0.0649639	0.480151	0.0375657	0.298953	0.0116266	0.0316631	0.0286448	0.002541	0.183363	0.0156228	0.135036	0.0510098	0.0586229	0.0494069	0.0780355	0.000419793	0.00785919	0.0216627	0.00635638	0.00193021	0.0385517	0.00170999	0.0443358	0.00268653	0.00669059	0.0181721	0.0137662	0.155462	0.0529755	0.0071338	0.0184933	0.00699648	0.0697008	0.0104977	0.0901225	0.019128	0.314169	0.166482	0.125642	0.370445	0.691173	0.429106	0.0241123	0.00776671	0.174014	0.294861	0.0610205	0.0386847	0.0356505	0.459508	0.0122607	0.0122381	0.027911	0.374389	0.0197731	0.0815449	0.432434	0.185045	0.0159621	0.0567524	0.116074	0.0811501	0.0169314	0.0572621	0.172108	0.745827	0.264238	0.636661	0.035113	0.192877	0.0142193	0.364149	0.149707	0.236226	0.60011	1.05438	2.10928	9.760093
3270	-2669.36	-2625.96	-43.4039	1.966544	9.186985	0.666585	0.0147257	0.0143734	0.0163729	0.0114761	0.0030638	0.0172973	0.404026	0.0412464	0.237949	0.00694958	0.0624912	0.0127654	0.00528744	0.085391	0.0375165	0.213971	0.0407033	0.0531291	0.0291805	0.0649167	0.000302877	0.00747399	0.083583	0.0144779	0.00235984	0.0521794	0.000911935	0.0500817	0.0032051	0.0161913	0.0132583	0.00512613	0.199153	0.0288962	0.00356006	0.00891906	0.00781263	0.141627	0.00563723	0.113843	0.0057166	0.481843	0.0577659	0.103508	0.40408	0.509781	0.26271	0.0217778	0.00605159	0.214892	0.262219	0.103585	0.047693	0.0453496	0.280983	0.00304811	0.0249516	0.0356243	0.183505	0.0201189	0.155021	0.386845	0.130118	0.0173084	0.0740345	0.130673	0.124678	0.00876568	0.0197032	0.16066	0.988348	0.158474	0.485185	0.0558676	0.202235	0.0137062	0.323529	0.0834361	0.289248	0.651408	1.06913	1.99021	9.391807
3280	-2667.97	-2626.06	-41.9123	1.995935	8.488274	0.380889	0.0118869	0.0119359	0.011403	0.00780603	0.000903048	0.0382532	0.410167	0.0346932	0.226538	0.00639828	0.0735433	0.00846477	0.00344899	0.0660269	0.0333544	0.137969	0.0433369	0.125654	0.0126655	0.048589	0.000729681	0.0063103	0.0488511	0.0145427	0.0007722	0.0607648	0.00136397	0.0971828	0.00714671	0.0153667	0.0237281	0.00414278	0.198462	0.0411226	0.00144384	0.0214755	0.00317041	0.11327	0.00254055	0.0795509	0.00483061	0.402984	0.0446613	0.163464	0.799405	0.282053	0.497159	0.00884697	0.0106955	0.263465	0.287793	0.076382	0.0253774	0.0611812	0.453405	0.00598951	0.0137911	0.077208	0.210736	0.0310442	0.0955762	0.326409	0.0532825	0.0145405	0.0542177	0.190005	0.0735276	0.015166	0.115585	0.2102	0.595104	0.206218	0.495563	0.0370714	0.357395	0.0177545	0.169506	0.0825151	0.292789	0.654581	1.06989	1.98274	9.265973
3290	-2668.57	-2629.45	-39.1217	1.769786	8.672981	0.364112	0.041625	0.00198278	0.0117673	0.0130344	0.0010024	0.0193257	0.49581	0.0466925	0.315895	0.00348525	0.0302602	0.00531101	0.00157318	0.0631924	0.0121375	0.244583	0.0173512	0.0605784	0.013104	0.0579734	0.00263398	0.0211861	0.0311267	0.0329445	0.0024677	0.0301826	0.0011902	0.0402359	0.0096915	0.0448332	0.0435874	0.00745564	0.127775	0.0582901	0.00474707	0.0538859	0.00417781	0.0834712	0.00271802	0.150276	0.00427994	0.410893	0.0682048	0.148593	0.290742	0.450567	0.438579	0.0865783	0.0104795	0.288738	0.203559	0.069009	0.120621	0.0298102	0.401953	0.00911524	0.0133715	0.0561041	0.187454	0.0524503	0.0590652	0.534715	0.133429	0.0284869	0.077846	0.140687	0.0506124	0.0270338	0.145233	0.0948959	0.358124	0.139978	0.443338	0.0241711	0.313454	0.0256544	0.320856	0.132424	0.264155	0.628065	1.063	2.04478	8.96478
3300	-2671.48	-2632.35	-39.1338	2.222997	9.806648	0.370322	0.021138	0.000971739	0.0205347	0.0150207	0.00571961	0.032714	0.289764	0.0471639	0.262328	0.00281654	0.0361271	0.00774022	0.00481201	0.0478827	0.012815	0.0953798	0.0363668	0.0972858	0.01101	0.0909082	0.00830273	0.0417593	0.030273	0.0128219	0.00742722	0.00851676	0.00274358	0.0638218	0.0119706	0.042805	0.0413286	0.00335703	0.260875	0.0275988	0.00305675	0.0642358	0.00869756	0.0541594	0.0115755	0.12793	0.00158104	0.283399	0.084674	0.125964	0.512289	0.571661	0.386742	0.0726988	0.00481126	0.284575	0.260701	0.143454	0.0390839	0.0174112	0.411896	0.00758761	0.023351	0.0791416	0.185168	0.0295475	0.0822715	0.394385	0.101482	0.0186579	0.117734	0.117517	0.0992314	0.0106988	0.158434	0.104683	0.301274	0.138796	0.542255	0.0436901	0.351009	0.0300413	0.293667	0.0763224	0.318516	0.676809	1.07468	1.92999	8.849966
3310	-2657.62	-2617.44	-40.1763	1.216114	8.197966	0.404772	0.00875581	0.00239831	0.00834487	0.00704539	0.00719452	0.0328173	0.3408	0.0193829	0.473015	0.00275818	0.0229569	0.012254	0.00129847	0.104349	0.0155126	0.157159	0.0170944	0.0692536	0.0133312	0.12433	0.00683843	0.017888	0.0746137	0.00886796	0.0141475	0.00395471	0.00331931	0.0784643	0.00725312	0.0674346	0.0141026	0.00255271	0.204064	0.0425322	0.00230566	0.0452219	0.0108634	0.0622678	0.0159529	0.150512	0.00327031	0.378079	0.0484253	0.0329934	0.467925	0.729441	0.375873	0.0635099	0.0158927	0.321279	0.276769	0.13756	0.0621705	0.0184415	0.237178	0.0522592	0.00934319	0.10696	0.167041	0.0150519	0.0327325	0.269958	0.134804	0.0395358	0.123332	0.0940757	0.0563174	0.01194	0.125674	0.146324	0.430003	0.18308	0.478856	0.0218521	0.25527	0.0146797	0.448956	0.0843581	0.177961	0.533298	1.02826	2.26048	9.149192
3320	-2658.27	-2620.31	-37.9656	1.89011	7.990523	0.171564	0.0326234	0.00258973	0.00666693	0.0185928	0.00315642	0.0479753	0.27417	0.030216	0.359743	0.00860939	0.0213487	0.0268521	0.000298572	0.127028	0.0112843	0.140344	0.00689361	0.0855895	0.010383	0.125629	0.015214	0.0466212	0.0269382	0.00313177	0.00708736	0.00573964	0.00813105	0.0606294	0.016851	0.0585854	0.025421	0.0123027	0.145652	0.0714002	0.00348416	0.061377	0.00907689	0.0954219	0.0162719	0.126046	0.0103013	0.371164	0.0650056	0.042535	0.389639	1.08347	0.189008	0.172998	0.0120528	0.183398	0.179303	0.108838	0.0430584	0.00592251	0.27737	0.0253551	0.0119266	0.0407198	0.234828	0.0104372	0.0976734	0.317654	0.111616	0.0361474	0.0841432	0.101854	0.0630456	0.00162349	0.0746843	0.0766803	0.648915	0.211226	0.331857	0.0199506	0.38005	0.0165752	0.271123	0.148416	0.279794	0.642795	1.06698	2.01043	8.77751
3330	-2662.5	-2617.12	-45.3779	1.535553	8.699583	0.362967	0.0180504	0.00305246	0.0159814	0.0152972	0.00630378	0.134155	0.426145	0.0716474	0.353159	0.00925282	0.0875051	0.00997433	8.52441e-05	0.119949	0.00395817	0.156352	0.0140946	0.0491783	0.00529173	0.0380996	0.0070618	0.03618	0.0563552	0.00962197	0.0117368	0.00568823	0.0167535	0.0651091	0.0319578	0.0246541	0.0110944	0.00703402	0.220108	0.0231451	0.00452545	0.0682194	0.0207014	0.141317	0.00852503	0.0944436	0.0485444	0.49008	0.107186	0.0218377	0.662438	0.573056	0.313987	0.119378	0.0132876	0.223014	0.232458	0.14157	0.0174873	0.0172964	0.368691	0.0745806	0.0177539	0.0255375	0.144413	0.00804064	0.0930129	0.363364	0.0812042	0.0504795	0.0679982	0.0965983	0.0738662	0.00421927	0.0538368	0.195096	0.729817	0.241852	0.574805	0.0104617	0.290366	0.0330442	0.267708	0.097527	0.230763	0.594369	1.05244	2.12242	9.710626
3340	-2669.86	-2624.75	-45.1099	1.513742	9.010808	0.267405	0.00429894	0.00250782	0.0334995	0.0204486	0.0367116	0.0684227	0.505025	0.0137665	0.416275	0.00944788	0.0313283	0.004807	0.000137375	0.0422847	0.00710307	0.260192	0.0365746	0.139302	0.00358492	0.0722803	0.0131497	0.04938	0.110623	0.00951997	0.0358158	0.00673624	0.00680835	0.0422281	0.0202833	0.0457834	0.00909488	0.00852297	0.189453	0.0342496	0.00790054	0.081367	0.0290517	0.0806848	0.0051399	0.111427	0.0285437	0.351206	0.0886735	0.00730765	0.545908	0.616413	0.405232	0.26974	0.0105126	0.116059	0.316723	0.0467147	0.017157	0.0263365	0.279733	0.0766215	0.0277276	0.0551441	0.234783	0.0338285	0.133404	0.477052	0.196472	0.0131873	0.0210661	0.138341	0.0757364	0.0198656	0.0295838	0.203705	0.572188	0.202479	0.476217	0.00839733	0.323185	0.0260479	0.168411	0.136839	0.227438	0.590828	1.05122	2.13052	9.649164
3350	-2678.73	-2631.77	-46.9633	1.695939	6.299166	0.312599	0.0109457	0.0011403	0.0571417	0.0216051	0.00560671	0.0484163	0.405238	0.0223985	0.459101	0.00611498	0.0136877	0.00812527	0.000161618	0.0544509	0.00490501	0.125686	0.0521337	0.0844873	0.00459891	0.143337	0.0196952	0.0202528	0.139874	0.01996	0.0516971	0.00276069	0.0213503	0.0362093	0.00750704	0.0669176	0.00545572	0.00102593	0.133103	0.0382914	0.011935	0.0355184	0.0374101	0.0440397	0.00531074	0.116869	0.0452194	0.342218	0.0562232	0.00310389	0.480902	0.746672	0.373599	0.249909	0.019372	0.20167	0.191625	0.0758339	0.0138	0.0281398	0.259886	0.415791	0.0430122	0.054119	0.125613	0.0441863	0.1164	0.419917	0.129523	0.0308379	0.0238772	0.162033	0.0310948	0.0641663	0.0140354	0.130652	0.589324	0.279167	0.466271	0.0391169	0.439436	0.0155932	0.145627	0.139383	0.254067	0.618224	1.06012	2.06759	9.664415
3360	-2678.62	-2628.93	-49.6973	1.806154	7.648982	0.258227	0.00781394	0.00320727	0.0613513	0.0530379	0.00235714	0.0372757	0.437822	0.0521116	0.401661	0.00905255	0.0103683	0.0200163	0.00062954	0.0639581	0.00248751	0.177408	0.0269366	0.110372	0.00101593	0.170401	0.0253795	0.00967657	0.179919	0.019152	0.0205646	0.00448701	0.00958872	0.092451	0.00696983	0.0270997	0.0109825	0.00118963	0.152271	0.0434791	0.00994386	0.0512275	0.0608881	0.0205734	0.00304528	0.161437	0.0604115	0.388189	0.0644476	0.0241851	0.557599	0.769521	0.152545	0.143484	0.0140218	0.153861	0.327471	0.124538	0.035121	0.0177268	0.360354	0.485627	0.0408319	0.0578172	0.222482	0.0561217	0.0922463	0.398966	0.163752	0.0241961	0.0249078	0.200301	0.0906314	0.033183	0.0416117	0.139691	0.648351	0.240266	0.717364	0.0512214	0.131	0.00271192	0.265453	0.131879	0.268984	0.632679	1.06429	2.03405	10.27193
3370	-2662.32	-2614.81	-47.5106	1.74228	6.671832	0.253264	0.00427218	0.00282935	0.0594339	0.0129802	0.000922474	0.0469513	0.391884	0.0721083	0.705974	0.00871471	0.00772668	0.0126093	0.00394802	0.0525916	0.00111798	0.100355	0.0267796	0.0655633	0.00219959	0.0897288	0.0232028	0.0131896	0.0685238	0.0299318	0.0143156	0.00647634	0.0219225	0.107293	0.0134762	0.0212888	0.00288857	0.00137147	0.196718	0.0413059	0.00674347	0.0512102	0.0664322	0.0483103	0.00198144	0.127741	0.0576746	0.404408	0.0721747	0.00893584	0.4987	0.87528	0.51802	0.1509	0.00717754	0.122576	0.340105	0.110342	0.00954732	0.00896421	0.324049	0.147953	0.0213856	0.0745672	0.185587	0.0787198	0.0853884	0.458224	0.162811	0.00544028	0.0234143	0.110387	0.0552095	0.0243647	0.0801232	0.144891	0.805283	0.226476	0.382661	0.0251489	0.178079	0.00442788	0.137468	0.155942	0.260442	0.624475	1.06197	2.05312	9.869084
3380	-2660.74	-2624.62	-36.1246	1.607166	10.70863	0.415674	0.00475208	0.00115102	0.0429754	0.0090136	0.00181569	0.0269392	0.328006	0.091828	0.401772	0.00737455	0.0171347	0.0179178	0.00224113	0.0658948	0.000470277	0.156632	0.0156408	0.068146	0.00559093	0.0604768	0.00917998	0.00877108	0.106187	0.0238595	0.00820397	0.00444257	0.0167723	0.106292	0.0117698	0.0474359	0.00437129	0.00240863	0.110466	0.0545622	0.01003	0.0325997	0.0878651	0.0272379	0.00189161	0.0690346	0.0513589	0.531101	0.0756458	0.017895	0.517405	0.879022	0.263182	0.0622644	0.0114455	0.0558066	0.174957	0.0704077	0.00611636	0.0112219	0.232024	0.11468	0.0530218	0.0688615	0.271556	0.0485791	0.111768	0.173021	0.0825124	0.00255435	0.0325615	0.0758175	0.0797846	0.0313119	0.0824305	0.205056	0.397615	0.335627	0.372384	0.0318496	0.245284	0.000825319	0.119733	0.131787	0.241413	0.605474	1.05614	2.09697	8.513305
3390	-2652.13	-2616.8	-35.3366	1.607813	9.845071	0.630975	0.0180025	0.00054631	0.0400479	0.0156724	0.00915365	0.0894047	0.381276	0.0490156	0.381018	0.00466981	0.0027239	0.008994	0.00291043	0.0440598	0.00165963	0.106921	0.0196913	0.112968	0.00603221	0.116387	0.0210607	0.00213884	0.106187	0.00869565	0.00145795	0.00164393	0.0140955	0.105031	0.0218224	0.0572279	0.00844955	0.00110661	0.205896	0.0795952	0.00825705	0.0382351	0.0641059	0.0595222	0.00151743	0.119901	0.0499843	0.285864	0.0645174	0.0157694	0.501219	0.434267	0.387127	0.199348	0.00336472	0.0667294	0.153481	0.0764005	0.0296445	0.0241863	0.167868	0.0209735	0.0121572	0.0306176	0.171252	0.0131572	0.0395995	0.292663	0.140219	0.00590395	0.0775196	0.111873	0.0372063	0.0263232	0.121451	0.190186	0.566025	0.172505	0.431554	0.00485169	0.254669	0.00076988	0.255433	0.118055	0.241507	0.605571	1.05617	2.09675	8.522812
3400	-2653.3	-2615.8	-37.4959	1.428615	10.04127	0.312058	0.0412472	0.000840824	0.0279961	0.0206563	0.00955321	0.060682	0.277335	0.0331862	0.513399	0.0128131	0.00816877	0.0108739	0.00683534	0.0784413	0.00146593	0.192234	0.060246	0.12451	0.0037326	0.116965	0.00859648	0.00338854	0.0556571	0.0114814	0.00155785	0.00242907	0.0154941	0.0753368	0.0218632	0.0245498	0.00987608	0.000424713	0.163916	0.0519963	0.00370447	0.034918	0.078436	0.0360528	0.00623149	0.0959293	0.117004	0.392726	0.116268	0.0613659	0.608837	0.564353	0.236381	0.154283	0.00284028	0.0667194	0.289291	0.11257	0.00641513	0.0379702	0.352942	0.0164228	0.0173609	0.0472281	0.231722	0.0229152	0.0600397	0.37622	0.0409182	0.00858305	0.0833111	0.130342	0.0670105	0.0309989	0.0699008	0.12638	0.33183	0.216657	0.382492	0.00865076	0.261162	0.00035625	0.342324	0.132639	0.214081	0.576226	1.04594	2.16375	8.74051
